x y z
-0.45895172643512994 -1.1395421435004154 -2.186174213633149
-0.11836366585920147 -0.07102133050312028 -0.25046165953353505
0.01389290102797093 0.970181389868201 0.9720745291710431
-0.7643961587282944 1.2393656820280181 -6.37304741350755
-0.13250371035578173 0.11264581695834039 -0.0031668519691957914
-0.2732468772134038 1.0548362147492563 1.440661564439128
-1.3316833116678255 0.04424322887672136 -1.2334566340390198
-0.737951357197433 2.2305148278238875 2.103561582096633
-0.5685486529095659 1.7533170757269791 2.4948056656475712
0.07813845818836407 1.4139791875497665 1.33752981240488
-1.2322216131640737 -1.066342331352065 -2.978502620231052
-0.4425017681201005 -0.39704161935576193 -0.04556234463482878
0.41709645353832886 -0.7656637947743529 -0.04076355831906753
-0.5704569352332896 -0.3063257570923111 -1.242515826917869
1.0601588636733104 -1.5787105292977999 1.7517541180683833
0.7802080895821777 0.5748738366812378 1.1525003579424333
-0.12592853870627657 -0.9656345668101063 -1.5409484612763127
0.1407055195242553 0.8477853138961005 0.7755383142100761
0.19391085908753525 -0.6799223656151999 -0.28175611262290595
-1.2685187118679282 1.012754887939871 -28.95254112906941
1.78408147224119 1.0830233665310907 2.102397391734222
0.18230423269490248 0.3753617562028373 0.4527843442350976
-1.0163030408817486 0.5708670600629113 0.19810103938389245
1.7220697125628999 1.2109407311814353 -1.8313278964389124
-0.6114286768626536 1.9875114931013027 1.7772794976869573
-2.3319778663169095 -1.5237695522592314 -5.05938147749237
0.6301508463251873 0.034297986304622816 0.40249273422329385
-0.6424536952101847 0.11307244836193503 -0.4789343555428666
-0.5150145908294783 0.8580825175360015 0.6430093710486103
0.5753992979927418 0.6152242577778593 0.9411422269271974
-0.8837720522805975 0.23272467829057825 -0.3379324651060159
1.1676982353819527 0.7015446943662158 0.1979996980600831
-1.308182671724897 0.38920673912672005 -0.46597009309835163
1.4744387838645878 0.7553156530561763 1.3085506810817464
0.6975685269902359 1.4373446114457025 1.5837425427887095
-1.0975080555134888 0.4637034208930989 2.790500048529535
-1.2130994220326428 -1.7775020843296532 -4.158989586394453
1.8245102859664666 0.8716096973858414 28.949800885025315
1.3657663258704453 -0.8641512716279839 1.1066872098143514
-1.5202027940485439 0.9835849807831042 -0.1707674132120216
0.511408921044891 1.764212205080078 -0.8108477742342308
1.127081893119084 0.8962382685225312 1.2473049986234008
-0.9201721522908469 -1.3452931384100155 -2.8800637923976127
-0.24763873557125793 0.42311954601800306 -0.40456860804931305
2.1709549135288295 1.2137737191710103 2.0685845373542593
1.1506908475400675 -1.2068424642019504 4.603229734647362
0.6671582054398507 -0.5655670044842565 0.31682495606533767
-0.368139979157555 -0.24710888164044642 -0.659594869216226
-1.6925128504677582 2.3068579017546984 3.469249949789464
0.7223601132260916 1.6253570702637923 -6.241830526404902
-0.8810341677987111 0.40681882825719984 -0.3448380909929457
-1.0992857381921366 -1.2058647808601373 -3.181479403156503
0.6991833604124299 -1.9212642043934316 -0.3387120078905148
-0.8741166289399138 -1.1724436092262551 -2.9694036105661263
-1.1897593625438014 -0.5709475263488226 -3.078458952235705
-0.017959124635356778 1.312076208229671 1.31962254527284
1.897993177012846 0.19576534589018504 1.8131790602043143
0.014920651588699029 1.2452654829646945 1.2472059628452696
1.6507230099619012 -0.9866303166121173 1.587726031529592
-1.5205920649198315 -0.6729248701541284 -2.712587859951919
-1.263691668468025 -1.2644866154533243 -3.7089049524157427
0.5497238284105264 -1.9294399262853854 -0.5754455952345382
1.1788298524417558 -1.205556819038511 13.531742586698899
0.31987824857367947 -0.7221216500073399 -0.26478650428591194
0.35952312325255836 0.04979771841059776 0.40217294104760254
0.5261465458959765 2.6025715052721163 2.1434201258874457
0.3615923526315944 -0.09300055328374711 0.27923493678451217
-0.588241526430064 -0.02508562499989769 -0.6201557211488643
1.6972934692708248 1.537714483555231 1.354275000832021
0.21480458151563175 0.6273058663703904 1.3060578373571174
0.5935443934064375 1.0527418743072572 1.0204786146799631
-0.9776699647801802 0.8022278794081388 0.7669967102060785
-1.757690683934847 0.6083338829833183 -0.5213081712332037
-1.2585113264221521 -0.3258528842783378 -1.7076580794161398
-0.05609738822780877 -0.06152757434115195 -0.12206813450955563
-0.6073883543478867 -0.13462606730731255 -0.9308305751257794
0.5188075641155071 0.9980238539154711 1.2368199303648617
1.785296889185323 -0.6691770420635755 2.647355022588024
-1.8123858519752047 1.6669067186422484 2.6163019586087204
1.2453705722959632 0.3826916916245129 1.433713923087134
-0.3905258366400144 -0.07365300639896492 -0.47732257748804674
1.5044734395066635 0.8796402681071109 1.6594020620812269
0.06124493474616144 -0.5413325642394028 -0.40645254485444016
0.36795493563554377 -0.48415108592873213 0.23243246540716322
0.12007049814521283 -1.089096949173196 -0.9127619152098194
-1.7750771839307613 -0.5191986925417621 -3.095633003826065
0.0504364183701665 1.1830507077671817 1.154886575876954
0.9311780833354807 -0.4737523400368587 2.2759460813195425
0.5739287251545772 0.8614165321286533 1.1889281097073119
-0.2714387020591798 -0.061496242388549054 -0.37467150470826377
-1.5734115283685173 0.09894823293885206 -1.3514885175130749
-0.2880591036210164 -1.6339507077125706 -2.299342337847923
0.8493322343809889 1.7214408910546168 -1.9186905670596115
-0.6352219473202024 -1.4729664727904017 -2.8451531151119838
0.8966590609520237 0.481840914671416 0.7817889836997411
-0.7852905062372005 0.8397737712870555 0.27738422655192824
-1.1906902901005643 -0.5723416123663196 -2.044214018176167
0.45940194714940147 -2.3111291795130815 -1.2036983442364162
0.06290797399541119 -1.465379098782129 -1.365345843446878
-1.0803331861536056 1.0083578045280714 0.3198080050832031
-0.3562900277988057 -1.6573880118079432 -2.3250628751888613
-0.16694727690819883 0.8535272907754168 0.7242722100021455
-0.2579639149995957 0.12915851719604698 -0.11115906808892459
0.7106693597202095 -0.3638342258105122 0.4399232364620647
-0.9768822451592908 -1.272840664785553 -2.9285933094975602
0.2813691200489918 -0.3310461953995991 -0.013507396513646006
0.009493014659614916 0.9806130850362541 0.9846654581381521
0.4265557354519117 -0.9419707889151893 -0.18469769074989456
-0.8793880946141983 -0.58658279546512 -2.585247653073079
-0.6770339303345562 0.09568259517603867 -0.47351427090188225
0.3750054642116665 0.6725294182817957 0.8763302550614603
0.4957651224483024 1.5212999972581926 1.4658544180829214
-0.19202482409509786 0.7386695751448595 0.6465599979717269
-1.0682004809102372 -0.9173053127311945 -2.4040263980794765
-0.02969796414232586 0.6742139511389346 0.7437314793457241
0.26035651646065455 -0.40873279547118807 -0.2577067003606229
-0.8896236262427278 0.39550036986247666 -0.34138782572939874
1.819028199391476 0.8866612058155006 1.6846905025113492
-0.9026313981307015 -0.31206041674762613 -1.3271521975444234
1.6057250750743561 1.5334363302999467 0.6586777151565175
-0.1785727835340136 1.1360544072229855 1.186672437574255
0.20848118872739319 -0.1062128878110536 0.3283191576472211
1.70300363959408 1.0562949367437116 1.6556361082519422
1.0680132542100966 0.7926133871863204 1.5846929836452526
0.7441507750189624 -0.11151081394391844 -0.3777961007731627
-0.9472370147791344 -0.09380584468357649 -1.0836401696113616
-0.5474301485916557 1.1860289945387996 1.758620555928132
-0.3674490979623883 -0.5360041664241912 -1.1208848437184287
0.0364781555105328 -0.21402282255725408 -0.17103956485208774
-0.4614198690235854 -0.6676881649405506 -1.2382095442930874
0.1655074510494627 -0.9588107540599718 -0.7068887485500022
-0.857468975970625 -0.015117887139915506 -0.8794397956968585
-0.572287368210321 1.492055073482781 1.529225870349188
-0.8022678677957882 -2.106915160802831 -3.9121725969695333
-0.43498174672630163 -0.4216930514773617 -0.9528938988971094
1.9056842988360139 -2.1535866772141152 -6.348129511254094
0.2754359912870257 1.1486205146968673 1.0161120551847374
0.7554839386942903 0.8174868957153059 1.2332342804414151
0.5455029187629244 0.5137409015442765 0.9402902590916098
-0.7611572694313922 -1.6957490578512566 -2.8793632161471634
0.41278009470501525 1.8665112794393905 1.8240320214774421
0.7696462728688468 3.5970228588646336 3.0942305560319903
0.717747017668798 -0.6126237175145718 -2.993759161688229
-0.0495201137765822 0.19015368209833805 0.22802989030921522
1.6763903197609193 -0.0060322654401228385 1.6800657293863652
-0.3983298552586019 0.41330708833199586 0.10222939989389004
-1.0294203495457555 1.905752751345612 1.8840821075122558
-2.4386736801317825 -0.18504302470675216 -2.8806196836688573
0.46388536889179366 0.31407788304087275 0.21463501666299312
-1.3972714204382553 -0.10423804886258442 -2.1777246171811684
-0.178234841174965 0.904707922218368 0.8002088012228313
1.0837101157861697 0.10888788871011751 1.1162052546814756
-0.6324595308360758 -1.3161873736820444 -2.51215117724661
0.42535041331339557 0.22949854748017612 0.5971410982046707
0.1885277287997105 0.4919576799089095 0.5871003803521523
-1.9311815586827923 1.61458252516731 1.099138141018402
-0.19460727194567212 -1.525371332013374 -1.8396662555700558
0.3593203404088868 1.5166799247886593 1.6604840824190088
0.8099863707531834 1.721311116975445 2.063132518458559
0.29100534726617366 1.073692666453944 0.2355306934045649
-0.681663129792044 -1.0869357693304982 -2.589496183172532
-1.410000760137681 2.3963491041215432 2.1886205534309937
1.188705317415236 0.046356866699387954 1.3444256423656311
0.2777884831863029 -0.4125430338180102 -0.061918935865923036
0.934130178471446 1.0140422323688654 1.2819109181425148
-0.041664713492870355 -0.6763049882934894 -0.7422438443521876
0.11495010769025495 -1.7216181723514448 -1.5169685661029375
-0.18938645066140825 0.9101949657949202 0.7857927518201907
-0.93236440009456 0.20027783410407551 -0.6589206881584001
0.030856891373298362 -1.9369008038959223 -1.823007674901895
0.4446233585467115 0.8473485895435808 0.8220182059356236
-0.6500687954984036 -0.3032531723272848 -1.0325191480739404
0.9309057101272252 -1.103140564558926 0.1639186293702531
-0.06142757523626676 -0.42344116514844526 -0.5009014599887155
1.2459510032993861 0.239507923333757 1.415182517157497
-0.5727440686547981 -1.7042301718812063 -2.7582595603006372
0.9890744095383329 1.6862022318052479 1.9280487436187312
-1.5237039519924902 0.2583145856759217 -1.088741339567526
-0.07895987431960041 1.1153256882059808 1.0858083507758995
0.3940832541639514 0.37234282468098506 0.6720668167299645
-1.1481089685721957 -0.04042070456371167 -1.210000174747602
-0.8813232772359751 -0.9439643205790763 -2.597798764061018
0.07865182080316915 -1.7643571601168502 -1.600045624118559
-0.16277789681598107 -1.201949080652122 -1.4594404921411064
-1.0921465780280195 -0.47993069550017836 -1.953237643180467
1.0448896569055892 0.5743177688064443 1.4544881401524665
-1.289787265187169 1.5939632695808108 1.5060238842847782
1.5707569256028944 0.4698151838217235 1.7172615734811436
-0.4620258809391167 0.8442606864725964 0.571232604762737
0.4852263268158938 -1.0618530723625912 -0.18367487147848155
-1.200541643505345 -0.7113765414196441 -2.5408122301610043
2.428174215099924 1.4834768742042823 12.702248008696026
1.2923440014200007 -0.07700291666835163 1.2970280320354566
-0.09590953872088682 0.24307532240390806 0.1545702514728426
0.012123095252491216 0.09600406639362542 0.10757415150477767
0.7804586587867087 1.2652681372456462 1.564216899844907
